ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,geneNums
CLEC7A (DECTIN-1) SIGNALING,CLEC7A (DECTIN-1) SIGNALING,93,-0.620756262012534,-2.15070726552585,1.68080415491332e-08,3.79718691848291e-07,2.42954311664291e-07,2745,tags=46%, list=21%, signal=37%,4790/5695/8915/5700/5716/5693/5682/29108/7334/9861/5580/5719/7311/6850/5688/8517/5690/5702/3551/5717/5715/10213/5713/5706/5694/5685/5683/5691/5689/4792/5970/5684/5701/841/5710/5692/5686/5687/5699/5696/5720/5721/5698,43
TNFR2 NON-CANONICAL NF-KB PATHWAY,TNFR2 NON-CANONICAL NF-KB PATHWAY,92,-0.618741705221509,-2.12802288382658,1.70353113505552e-08,3.8322232186482e-07,2.45196029117937e-07,1834,tags=38%, list=14%, signal=33%,5719/7311/5688/4050/5690/5702/330/5717/5715/608/10213/5713/5706/939/5694/5685/10673/5683/5691/5689/8741/5684/5701/8764/5710/356/5692/5686/5687/4049/5699/5696/5720/5721/5698,35
MITOTIC PROMETAPHASE,MITOTIC PROMETAPHASE,165,-0.518967522338546,-2.01305574035879,2.23337673084161e-08,4.97153110522957e-07,3.18092035898838e-07,2887,tags=40%, list=22%, signal=32%,7514/9918/79003/701/22995/5905/8655/55055/8481/57122/8243/10726/8636/1058/11243/5528/2491/54821/55143/64105/80776/9814/54801/699/81930/57405/23397/1062/51143/79959/10733/64946/9735/64151/113130/1069/83540/11130/93323/23421/55166/91687/147841/983/220134/1460/991/79980/4751/9133/55839/10403/4085/54930/9184/5347/11004/115106/891/332/80321/79023/9212/79019/11258/79902,66
C-TYPE LECTIN RECEPTORS (CLRS),C-TYPE LECTIN RECEPTORS (CLRS),119,-0.576074262814524,-2.10902868786225,2.23807861018999e-08,4.97153110522957e-07,3.18092035898838e-07,2745,tags=45%, list=21%, signal=36%,4790/5695/8915/5700/50856/3384/5716/5693/5682/26253/29108/7334/9861/5580/3385/5719/7311/6850/5688/4582/8517/5690/5702/4067/3551/5717/5715/4893/10213/143662/5713/5706/5694/5685/5058/5683/2207/5691/5689/4792/5970/5684/5701/841/5710/5692/5686/5687/5699/5696/5720/5721/5698,53
PROTEIN-DNA COMPLEX SUBUNIT ORGANIZATION,PROTEIN-DNA COMPLEX SUBUNIT ORGANIZATION,141,-0.550164952728333,-2.04781922992378,2.27563908200116e-08,5.03390328597674e-07,3.22082777088498e-07,2229,tags=40%, list=17%, signal=34%,11144/4678/6882/5928/1616/1058/2491/2959/6119/79711/9025/64425/6603/404672/728340/7311/2960/4176/54107/64105/2958/4174/10467/6046/1062/64946/4173/10036/1069/3159/4171/4175/11339/8318/6118/3070/10629/23421/55166/9978/2968/91687/64431/55723/5888/4172/8208/5931/55839/387103/8607/6944/8520/51053/79019/3148/81620,57
REGULATION OF VIRAL LIFE CYCLE,REGULATION OF VIRAL LIFE CYCLE,121,-0.571504767973802,-2.09773150986888,2.46512980749554e-08,5.40800584627844e-07,3.46018872935542e-07,921,tags=27%, list=7%, signal=26%,200316/91543/8519/5610/63901/103/8815/3838/10475/10465/140564/4940/2332/4599/4939/24138/3428/164668/7726/6355/6352/3669/4938/27074/8638/972/3965/3429/60489/3434/9636/6737/5359,33
POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION,POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION,64,-0.671765763905674,-2.16618137879819,2.53841717308261e-08,5.54586698431918e-07,3.54839602232514e-07,1907,tags=44%, list=14%, signal=38%,29110/5440/6778/3663/3329/26191/84282/3654/5441/5435/27297/8767/10623/5437/10211/2547/51728/7098/5970/3428/79132/10084/3665/81030/9533/6772/64135/3659,28
OXYGEN-DEPENDENT PROLINE HYDROXYLATION OF HYPOXIA-INDUCIBLE FACTOR ALPHA,OXYGEN-DEPENDENT PROLINE HYDROXYLATION OF HYPOXIA-INDUCIBLE FACTOR ALPHA,60,-0.695134583763289,-2.22378684917166,2.58841817360047e-08,5.63193118182167e-07,3.60346222873542e-07,1834,tags=47%, list=14%, signal=40%,5719/7311/5688/7323/5690/5702/5717/5715/10213/5713/9978/5706/5694/5685/5683/5691/5689/5684/5701/5710/5692/5686/5687/5699/5696/5720/5721/5698,28
NEGATIVE REGULATION OF VIRAL PROCESS,NEGATIVE REGULATION OF VIRAL PROCESS,80,-0.636571766541939,-2.15918189058372,2.65395483801478e-08,5.75095764694714e-07,3.67961858744305e-07,1539,tags=36%, list=12%, signal=32%,51193/84875/684/200315/200316/91543/8519/5610/63901/8815/140564/4940/4599/4939/24138/3428/164668/7726/6355/6352/3669/4938/8638/60489/3434/9636/6772/6737/5359,29
ATP METABOLIC PROCESS,ATP METABOLIC PROCESS,120,-0.567750477101915,-2.08573144158629,2.7601691499199e-08,5.95680407192062e-07,3.81132470979525e-07,2603,tags=50%, list=20%, signal=41%,142/4725/4719/4702/4707/226/4731/7167/4714/7384/29789/63979/3304/1327/4715/4700/126328/572/6834/4711/6391/400916/4728/4710/4701/6392/4716/11164/1340/4713/51079/55967/54949/4720/1351/1337/10975/4704/27089/4706/83440/4709/4726/9377/4723/4717/4729/4718/4695/4694/4708/374291/1349/4722/4712/1329/29796/7386/54539/30968,60
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,139,-0.554560693570813,-2.05811832646868,3.71347085384278e-08,7.82333998533782e-07,5.00558498134948e-07,3223,tags=51%, list=24%, signal=39%,2987/10289/3704/7251/65109/3059/4832/5422/2879/10134/53343/5429/6895/30833/8721/5440/6883/5985/5983/6881/2959/10978/6119/5898/6834/404672/5435/2237/2958/10714/5438/64976/10309/5439/6880/1069/6827/1716/1479/6118/11130/5984/1603/7372/5423/10063/51292/353/9978/56655/3251/5888/4799/10623/5437/29901/552900/5982/5436/23649/1854/5433/4830/7298/50808/23204/5557/10302/5111/129607/9533,71
DNA STRAND ELONGATION,DNA STRAND ELONGATION,41,-0.74860661304999,-2.21756675117528,4.33473584693168e-08,9.0247500436707e-07,5.77427970198082e-07,2290,tags=68%, list=17%, signal=57%,5985/5983/7015/6119/1763/4176/54107/2237/4174/10714/5558/64785/4173/9837/10535/4171/4175/8318/6118/5984/64858/4172/5982/23649/5425/5557/51659/5111,28
Cytosolic DNA-sensing pathway,Cytosolic DNA-sensing pathway,56,-0.693503456379947,-2.20211638631337,6.29438377699851e-08,1.28034036291514e-06,8.19196468980609e-07,2451,tags=52%, list=18%, signal=42%,4790/8717/29110/5440/9474/29108/843/5441/5435/8517/3551/10623/5437/103/51728/11035/9641/4792/5970/841/834/6352/3665/81030/9533/11277/9636/9447/3627,29
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN,ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN,15,-0.918873919776515,-2.15110295971068,7.6384216868262e-08,1.54191561731408e-06,9.86559406979714e-07,766,tags=67%, list=6%, signal=63%,563/3135/4277/567/3133/3106/3105/3134/6891/6890,10
TRNA PROCESSING,TRNA PROCESSING,115,-0.564873692385621,-2.05097278867075,8.01038372919792e-08,1.61087603099666e-06,1.03068214888842e-06,3812,tags=55%, list=29%, signal=39%,7175/55520/348995/10785/8480/60528/51605/23636/144233/53371/127253/81890/25917/6741/10898/23165/10556/83480/126789/10667/80746/54901/55687/9631/6396/54802/11102/8846/25821/123263/90353/10799/57122/5901/23225/10557/112970/10978/63899/51002/113179/24140/339487/54522/80324/51504/79074/4234/348180/339175/8270/116461/129401/283989/51367/10248/1478/79023/4927/79897/79902/3028/10775,63
MITOTIC SPINDLE CHECKPOINT,MITOTIC SPINDLE CHECKPOINT,108,-0.580776882305921,-2.07594528329264,8.51532387625497e-08,1.69317806962688e-06,1.08334122407549e-06,3120,tags=51%, list=23%, signal=39%,10459/25936/6396/51433/7514/79003/701/5905/8655/55055/7756/57122/10726/1058/11243/5528/2491/54821/51434/55143/9319/64105/80776/699/81930/57405/1062/51143/64946/9735/83540/10393/11130/23421/55166/11065/51529/91687/147841/220134/991/79980/7272/7324/55839/10403/4085/9184/5347/11004/332/79023/9212/79019/79902,55
SISTER CHROMATID SEGREGATION,SISTER CHROMATID SEGREGATION,107,-0.575810847719318,-2.04605226805549,8.6651989718547e-08,1.71655005005883e-06,1.09829525067459e-06,3630,tags=59%, list=27%, signal=43%,10735/10540/1663/23636/128866/11331/10051/27243/8766/114799/79075/9183/25936/92421/23310/9918/79003/57132/701/29781/146909/7756/157570/9928/8243/5901/9493/9985/55143/10615/7153/64105/9055/699/81930/23397/1062/9787/64151/113130/83540/9700/55165/11130/80218/51203/81929/24137/285643/64940/79980/29127/3835/3833/84722/10403/5347/11004/891/29082/9212/51510/81620,63
PROTEIN-DNA COMPLEX ASSEMBLY,PROTEIN-DNA COMPLEX ASSEMBLY,105,-0.588608770410594,-2.07026963520314,9.55914740162941e-08,1.88659901692381e-06,1.20709718900638e-06,2836,tags=52%, list=21%, signal=42%,55355/6908/79003/10001/142/6883/11144/4678/6882/5928/1616/1058/2491/2959/6119/79711/64425/404672/728340/7311/4176/64105/2958/4174/6046/1062/64946/4173/10036/1069/4171/4175/11339/8318/6118/3070/10629/23421/55166/9978/2968/91687/55723/5888/4172/8208/5931/55839/387103/8607/8520/51053/79019/3148/81620,55
UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D,UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D,49,-0.709965308711749,-2.19848490406961,1.00153411857547e-07,1.94767202766197e-06,1.24617335671604e-06,1834,tags=55%, list=14%, signal=48%,5719/7311/5688/5690/5702/5717/5715/10213/5713/1019/5706/5694/5685/5683/5691/5689/5684/5701/5710/5692/5686/5687/5699/5696/5720/5721/5698,27
REGULATION OF PTEN STABILITY AND ACTIVITY,REGULATION OF PTEN STABILITY AND ACTIVITY,66,-0.660636032088089,-2.16429528566753,1.05035932480439e-07,2.03516702751333e-06,1.30215502925231e-06,2737,tags=55%, list=21%, signal=44%,5695/23608/5700/2444/5716/5693/5682/5987/9861/5719/7311/5688/5690/5702/5717/5715/10213/5713/5706/5694/5685/1460/5683/5691/5689/5684/5701/5710/5692/5686/5687/5699/5696/5720/5721/5698,36
DEGRADATION OF GLI1 BY THE PROTEASOME,DEGRADATION OF GLI1 BY THE PROTEASOME,56,-0.68852657062295,-2.18631303078937,1.06830305981384e-07,2.06240761620061e-06,1.31958429627531e-06,1834,tags=48%, list=14%, signal=42%,5719/7311/5688/5690/5702/5717/5715/10213/5713/9978/5706/5694/5685/5683/5691/5689/5684/5701/5710/5692/5686/5687/5699/5696/5720/5721/5698,27
REGULATION OF VIRAL GENOME REPLICATION,REGULATION OF VIRAL GENOME REPLICATION,78,-0.629251559028971,-2.12805217501,1.08038823672218e-07,2.07818157563697e-06,1.32967690309019e-06,921,tags=38%, list=7%, signal=36%,7153/84875/684/200315/200316/91543/8519/5610/63901/103/8815/10465/140564/4940/2332/4599/4939/24138/3428/164668/6355/6352/3669/4938/8638/3429/60489/3434/9636/5359,30
ORGANELLE FISSION,ORGANELLE FISSION,187,-0.48379615854788,-1.90012543933548,1.30141183605309e-07,2.48532209985821e-06,1.59017644640034e-06,3440,tags=48%, list=26%, signal=36%,11022/128866/10051/27243/8766/3832/79075/9183/25936/4439/92421/23310/10059/9918/146956/79003/57132/701/116138/2069/29781/8481/146909/7756/9928/8243/256126/5901/11144/22974/56647/23304/63979/9493/9985/10018/55143/9319/10615/7153/64105/9055/699/80010/81930/51024/23397/1062/8800/150365/9787/64151/80198/84057/113130/27338/83540/8799/9700/55165/4603/11130/4600/80218/2177/11065/51203/5888/81929/24137/285643/79980/29127/3835/3833/84722/8438/10403/51547/5347/9232/11004/4599/891/332/29082/11200/9212/51510/81620,90
APOPTOSIS,APOPTOSIS,158,-0.50955041719785,-1.93758486950492,1.35827432503681e-07,2.58461591097506e-06,1.65370731820176e-06,2930,tags=40%, list=22%, signal=31%,10059/10134/9491/90249/5695/581/8717/8655/5700/836/9414/4001/5716/5693/5682/9861/5580/2810/572/51074/5719/7311/5688/10018/5690/7533/7029/5702/1869/5717/5715/115209/10213/5713/5706/839/5694/3002/5685/2339/5683/5691/5689/578/1029/708/5684/5701/5588/841/3148/5710/356/5692/5366/5686/5687/8743/5699/5696/5720/5721/5698,63
RESOLUTION OF SISTER CHROMATID COHESION,RESOLUTION OF SISTER CHROMATID COHESION,95,-0.602346359433553,-2.09493855189522,1.37237375262578e-07,2.60211866167509e-06,1.66490605252759e-06,2962,tags=53%, list=22%, signal=41%,25936/6396/7514/79003/701/5905/8655/55055/57122/8243/10726/1058/11243/5528/2491/54821/55143/64105/80776/699/81930/57405/1062/51143/64946/9735/113130/83540/11130/23421/55166/91687/147841/983/220134/991/79980/9133/55839/10403/4085/9184/5347/11004/891/332/79023/9212/79019/79902,50
DEGRADATION OF GLI2 BY THE PROTEASOME,DEGRADATION OF GLI2 BY THE PROTEASOME,56,-0.683916795069052,-2.1716753787473,1.49721446476942e-07,2.82466112426917e-06,1.80729475231069e-06,1834,tags=48%, list=14%, signal=42%,5719/7311/5688/5690/5702/5717/5715/10213/5713/9978/5706/5694/5685/5683/5691/5689/5684/5701/5710/5692/5686/5687/5699/5696/5720/5721/5698,27
REGULATION OF EXPRESSION OF SLITS AND ROBOS,REGULATION OF EXPRESSION OF SLITS AND ROBOS,155,-0.516471470747723,-1.96332198619273,1.50663441470709e-07,2.82466112426917e-06,1.80729475231069e-06,3166,tags=44%, list=24%, signal=34%,6222/6189/6227/65109/10921/6209/8453/6138/3921/9491/6169/6231/5695/6147/6157/5700/6202/6170/6171/5716/11224/6176/5693/5682/51121/6142/6159/6235/9861/200916/5719/7311/6158/5688/9775/6181/23032/6223/5690/5702/5717/55110/5715/6204/2197/10213/5713/9978/5706/5694/5685/6194/5683/5691/5689/5684/5701/116832/4116/5710/5692/5686/5687/5699/5696/5720/5721/5698,68
HEDGEHOG LIGAND BIOGENESIS,HEDGEHOG LIGAND BIOGENESIS,59,-0.679145854975779,-2.17035950008925,1.50800494171429e-07,2.82466112426917e-06,1.80729475231069e-06,2414,tags=53%, list=18%, signal=43%,5716/5693/5682/7415/9861/5719/7311/5688/5690/5702/5717/5715/10213/5713/5706/5694/5685/5683/5691/5689/5684/5701/5710/5692/5686/5687/5699/5696/5720/5721/5698,31
FC EPSILON RECEPTOR (FCERI) SIGNALING,FC EPSILON RECEPTOR (FCERI) SIGNALING,123,-0.547749186581471,-2.01675237636257,1.51102610527866e-07,2.82466112426917e-06,1.80729475231069e-06,2745,tags=42%, list=21%, signal=34%,4790/5695/8915/5290/5700/5716/3702/5693/5682/7334/9861/9402/5719/7311/6850/5688/8517/695/5690/10451/5702/4067/3551/5717/5715/4893/10213/5713/5706/5694/5685/3937/5058/7462/5683/2207/5691/5689/4792/5970/5684/5701/5588/5710/5692/5686/5687/5699/5696/5720/5721/5698,52
UCH PROTEINASES,UCH PROTEINASES,82,-0.612322113101784,-2.09900530708155,1.52828324471367e-07,2.84689675304733e-06,1.82152171031986e-06,1834,tags=41%, list=14%, signal=36%,5719/7311/83444/283899/5688/5690/5702/9958/5717/5715/86/10213/123228/5713/5706/5694/5685/125476/5683/5691/5689/8607/5684/5701/4738/5710/5692/5686/5687/5699/5696/5720/5721/5698,34
INFLUENZA INFECTION,INFLUENZA INFECTION,145,-0.518536321810524,-1.93586534464129,1.55193472755111e-07,2.88084666733176e-06,1.84324378572227e-06,3844,tags=48%, list=29%, signal=35%,4736/7175/5432/348995/6203/25873/8480/6173/23636/6152/6166/53371/6165/6230/10898/23165/6222/6189/6227/293/6209/6138/9631/6396/3921/7514/6169/6231/6147/6157/6202/6170/5440/6171/11224/811/6176/8106/57122/51121/5901/6142/6159/6235/23225/200916/7311/5441/6158/5435/5438/6181/6223/5439/6204/2197/2926/5610/5437/3838/6194/129401/5436/5433/1211/79023/4927/116832/79902/9636,70
CHROMOSOME SEGREGATION,CHROMOSOME SEGREGATION,169,-0.504159296488046,-1.9426349634901,1.73802680029626e-07,3.20388343151834e-06,2.04993146365352e-06,3435,tags=50%, list=26%, signal=38%,128866/11331/10051/9400/27243/8766/114799/79075/9183/25936/127829/92421/23310/9918/146956/6732/55355/79003/57132/701/29781/146909/7756/157570/9928/8243/256126/5901/11243/10636/9493/9985/55143/9319/10615/7153/64105/9055/81610/699/80010/81930/57405/23397/1062/64946/9787/64151/80198/113130/83540/1104/9700/11339/55165/11130/80218/2177/55166/51203/81929/24137/220134/285643/64940/8815/79980/7272/29127/4751/3835/3833/84722/10403/51547/9184/5347/387103/9232/11004/891/29082/9212/51510/81620,85
STIMULATORY C-TYPE LECTIN RECEPTOR SIGNALING PATHWAY,STIMULATORY C-TYPE LECTIN RECEPTOR SIGNALING PATHWAY,93,-0.594921514784857,-2.06119873864374,2.28293683094533e-07,4.16517951707403e-06,2.66499475599486e-06,2745,tags=52%, list=21%, signal=41%,4790/5695/8915/5700/50856/3384/5716/5693/5682/26253/9861/5580/3385/5719/6850/5688/4582/8517/5690/5702/4067/3551/5717/5715/4893/10213/143662/5713/5706/5694/5685/5058/5683/2207/5691/5689/5970/5684/5701/5710/5692/5686/5687/5699/5696/5720/5721/5698,48
AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES,AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES,84,-0.604374827239497,-2.09305515575244,2.46387274051771e-07,4.43413572183339e-06,2.83708022610193e-06,3062,tags=54%, list=23%, signal=42%,25936/6396/7514/79003/701/5905/8655/55055/57122/10726/1058/11243/5528/2491/54821/55143/64105/80776/699/81930/57405/1062/51143/64946/9735/83540/11130/23421/55166/91687/147841/220134/991/79980/55839/10403/4085/9184/5347/11004/332/79023/9212/79019/79902,45
AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL,AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL,84,-0.604374827239497,-2.09305515575244,2.46387274051771e-07,4.43413572183339e-06,2.83708022610193e-06,3062,tags=54%, list=23%, signal=42%,25936/6396/7514/79003/701/5905/8655/55055/57122/10726/1058/11243/5528/2491/54821/55143/64105/80776/699/81930/57405/1062/51143/64946/9735/83540/11130/23421/55166/91687/147841/220134/991/79980/55839/10403/4085/9184/5347/11004/332/79023/9212/79019/79902,45
DNA CONFORMATION CHANGE,DNA CONFORMATION CHANGE,146,-0.515147836791346,-1.93056351323262,2.66024285100447e-07,4.75529605925344e-06,3.04256731532569e-06,2186,tags=36%, list=16%, signal=30%,4678/5928/1616/1058/2491/79711/9025/404672/728340/1763/7311/4176/10595/54107/7153/64105/6046/23397/64946/6832/4173/64151/113130/10036/1069/3159/4171/4175/11339/3070/23421/55166/9131/51203/9978/2968/91687/55723/5888/8815/80119/8208/5931/55839/387103/6742/8607/1029/8260/8520/79019/3148,52
NUCLEAR DIVISION,NUCLEAR DIVISION,168,-0.500853298984652,-1.93143308569748,2.70949204623049e-07,4.82707827967707e-06,3.08849552567495e-06,3440,tags=50%, list=26%, signal=38%,11022/128866/10051/27243/8766/3832/79075/9183/25936/4439/92421/23310/9918/146956/79003/57132/701/116138/2069/29781/8481/146909/7756/9928/8243/256126/5901/11144/22974/56647/23304/63979/9493/9985/10018/55143/9319/10615/7153/64105/9055/699/80010/81930/23397/1062/150365/9787/64151/80198/84057/113130/27338/83540/9700/55165/4603/11130/80218/2177/11065/51203/5888/81929/24137/285643/79980/29127/3835/3833/84722/8438/10403/51547/5347/9232/11004/891/332/29082/11200/9212/51510/81620,84
CELL CYCLE DNA REPLICATION,CELL CYCLE DNA REPLICATION,39,-0.741894375858039,-2.18075108255586,2.78216520417768e-07,4.89089902946335e-06,3.12932977130755e-06,2485,tags=72%, list=19%, signal=59%,29980/5985/5983/6119/1763/5427/4176/54107/2237/4174/10714/5558/4173/9837/4171/4175/8318/6118/5984/56655/4172/5982/23649/5425/5557/51053/5111/81620,28
NUCLEAR DNA REPLICATION,NUCLEAR DNA REPLICATION,39,-0.741894375858039,-2.18075108255586,2.78216520417768e-07,4.89089902946335e-06,3.12932977130755e-06,2485,tags=72%, list=19%, signal=59%,29980/5985/5983/6119/1763/5427/4176/54107/2237/4174/10714/5558/4173/9837/4171/4175/8318/6118/5984/56655/4172/5982/23649/5425/5557/51053/5111/81620,28
NEGATIVE REGULATION OF CELL CYCLE G2/M PHASE TRANSITION,NEGATIVE REGULATION OF CELL CYCLE G2/M PHASE TRANSITION,84,-0.603515791492438,-2.09008016553392,2.81795827010379e-07,4.9374720976835e-06,3.15912848276009e-06,2544,tags=46%, list=19%, signal=38%,5700/29980/80279/5716/5693/5682/51514/9861/5719/5688/11073/5690/5702/5717/5715/10213/5713/9978/5706/5694/5685/1111/5683/5691/5689/5347/79184/5684/5701/9212/5710/5692/5686/5687/5699/5696/5720/5721/5698,39
MITOTIC SISTER CHROMATID SEGREGATION,MITOTIC SISTER CHROMATID SEGREGATION,87,-0.596185081335699,-2.0494708482851,3.04133301102665e-07,5.31132794590147e-06,3.39833158815201e-06,3522,tags=60%, list=26%, signal=44%,23636/128866/10051/27243/8766/79075/9183/25936/92421/23310/9918/79003/57132/29781/146909/7756/9928/8243/5901/9493/55143/10615/64105/9055/81930/23397/1062/9787/64151/113130/83540/9700/55165/11130/80218/51203/81929/24137/285643/79980/29127/3835/3833/84722/10403/5347/11004/891/29082/9212/51510/81620,52
RIBONUCLEOPROTEIN COMPLEX ASSEMBLY,RIBONUCLEOPROTEIN COMPLEX ASSEMBLY,167,-0.497439992941691,-1.92334560717242,3.24910780035698e-07,5.65557813511319e-06,3.61859219042347e-06,3615,tags=42%, list=27%, signal=31%,7375/96764/10856/6152/10907/9416/10946/55164/2886/6607/3326/219988/27341/56342/6209/29777/55015/3921/54496/79760/6732/6169/84154/6895/6147/57461/26284/27339/1965/55299/10713/10978/203228/6633/10073/6223/28985/6880/55052/10728/55794/6632/11168/6204/6634/26576/27258/25804/10419/3692/57819/64963/29093/6635/51081/103/9326/6636/9129/1207/79833/5433/6637/6628/8607/197135/708/79084/6631/65003,70
NUCLEAR CHROMOSOME SEGREGATION,NUCLEAR CHROMOSOME SEGREGATION,129,-0.529248691715841,-1.97358490197768,3.34339570515858e-07,5.80068228715258e-06,3.71143376007799e-06,3435,tags=54%, list=26%, signal=41%,128866/11331/10051/27243/8766/114799/79075/9183/25936/92421/23310/9918/146956/79003/57132/701/29781/146909/7756/157570/9928/8243/256126/5901/9493/9985/55143/9319/10615/7153/64105/9055/81610/699/80010/81930/23397/1062/9787/64151/80198/113130/83540/9700/55165/11130/80218/2177/55166/51203/81929/24137/285643/64940/79980/29127/3835/3833/84722/10403/51547/9184/5347/9232/11004/891/29082/9212/51510/81620,70
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,57,-0.665928180830447,-2.10704136289455,3.42718272598129e-07,5.92668178900152e-06,3.7920516566918e-06,3666,tags=70%, list=27%, signal=51%,705/79050/7965/10244/4609/23481/10514/6652/56342/10196/2193/27346/8886/79711/3329/64216/26354/29078/4174/92856/80324/9136/10733/6832/4173/51388/51154/7374/1019/5036/10528/51491/9238/5347/81887/10171/56915/3336/54663/79077,40
DNA PACKAGING,DNA PACKAGING,84,-0.601637742048059,-2.08357615362748,3.46944239267336e-07,5.98028235802041e-06,3.82634675364215e-06,2186,tags=50%, list=16%, signal=42%,9918/6732/55355/23347/29781/4678/5928/1616/1058/2491/79711/9025/10595/54107/7153/64105/6046/23397/64946/64151/113130/10036/3159/11339/3070/23421/55166/9131/51203/91687/55723/8815/8208/5931/55839/387103/8607/1029/8260/8520/79019/3148,42
Retinoblastoma Gene in Cancer,Retinoblastoma Gene in Cancer,85,-0.608238475733297,-2.09039081890303,3.7102437767642e-07,6.31336032398755e-06,4.03945906464848e-06,2450,tags=58%, list=18%, signal=47%,6241/1786/6240/5985/8243/5877/5983/5928/8317/11124/3925/6119/5427/8819/4176/7153/10714/1027/1017/7029/10733/4173/1869/4175/8318/6118/5984/896/1019/898/983/24137/4172/1111/7272/6839/5931/9133/5603/7298/891/5557/890/1870/1633/5111/3148/2189/81620,49
NUCLEOTIDE EXCISION REPAIR,NUCLEOTIDE EXCISION REPAIR,110,-0.559519864863625,-2.00579703723762,3.82714723058777e-07,6.47080402776766e-06,4.14019581398147e-06,3889,tags=54%, list=29%, signal=38%,7314/1642/5432/1643/29844/9557/7316/7336/10445/2966/10038/2071/51138/79913/4798/5886/142/57461/5440/7341/27339/5985/5983/7334/6613/6119/10450/10987/404672/728340/7311/83444/5441/5427/283899/54107/5435/10714/5438/5439/2873/8533/1069/3150/6118/5984/86/10980/9978/56655/2968/5437/125476/5982/5436/5433/5425/8607/5111,59
Oxidative phosphorylation,Oxidative phosphorylation,37,-0.736024653545141,-2.14501513262347,3.86677454129312e-07,6.51704953642069e-06,4.16978494394416e-06,2581,tags=78%, list=19%, signal=63%,4725/4719/4702/4707/4731/4714/4715/4700/126328/4711/4728/4710/4701/4716/4713/4720/4704/4706/4726/3002/4723/4717/4729/4718/4695/4708/374291/4722/4712,29
INNATE IMMUNE RESPONSE ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY,INNATE IMMUNE RESPONSE ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY,95,-0.592416461142292,-2.06040272973748,4.362922998048e-07,7.1669842965496e-06,4.58563082054615e-06,2745,tags=51%, list=21%, signal=40%,4790/5695/8915/5700/50856/3384/5716/5693/5682/26253/9861/5580/3385/5719/6850/5688/4582/8517/5690/5702/4067/3551/5717/5715/4893/10213/143662/5713/5706/5694/5685/5058/5683/2207/5691/5689/5970/5684/5701/5710/5692/5686/5687/5699/5696/5720/5721/5698,48
ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS,ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS,147,-0.509925268599167,-1.91511721208743,4.48756574842011e-07,7.33061124872688e-06,4.69032377980622e-06,2590,tags=48%, list=19%, signal=39%,1431/4725/91942/4719/4702/4190/4707/4731/4714/2110/7384/9016/112609/3418/1327/4715/4700/126328/6834/4711/6391/4191/4728/3421/4710/4701/6392/23530/4716/1340/4713/51079/2271/55967/54949/4720/6390/1351/1337/93058/10975/4704/27089/4706/4709/2108/4726/9377/4723/4717/4729/4718/2647/5261/4695/4694/4708/374291/1349/4200/8604/4722/4712/8802/1329/29796/7915/2992/2820/7386/54539,71
RIBONUCLEOPROTEIN COMPLEX SUBUNIT ORGANIZATION,RIBONUCLEOPROTEIN COMPLEX SUBUNIT ORGANIZATION,181,-0.488678162534053,-1.90770991834563,4.54579877235099e-07,7.40295879828571e-06,4.73661370305995e-06,4874,tags=58%, list=37%, signal=37%,11052/51187/84340/54960/51340/56949/6208/10421/6232/6606/6193/11051/8894/51116/84769/23212/24144/8161/8233/6134/22868/6175/1983/11218/4528/60680/1968/51631/92399/5822/120379/201164/7375/96764/10856/6152/10907/9416/10946/55164/2886/6607/3326/219988/8444/27341/56342/6209/29777/55015/3921/54496/79760/6732/6169/84154/6895/6147/57461/26284/27339/7415/1965/55299/10713/10978/203228/6633/10073/6223/28985/6880/55052/10728/55794/6632/11168/6204/6634/26576/27258/25804/10419/3692/57819/64963/29093/6635/51081/103/163589/9326/6636/9129/1207/79833/5433/6637/6628/8607/197135/708/79084/6631/65003,105
