"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","Ribosomal scanning and start codon recognition","REAC:R-HSA-72702","false","6.611848821486024e-25","24.179677085037827","59","313","27","10777","RPS17,RPS8,EIF3E,RPS21,RPS14,RPS5,RPS6,RPS23,RPS2,EIF2S3,RPS4X,RPS16,EIF4B,RPS12,RPS3,EIF3L,RPS15A,RPS11,RPS24,EIF3H,RPS29,RPS13,EIF3D,EIF2S2,FAU,EIF3M,RPS7"
"REAC","SARS-CoV-2 modulates host translation machinery","REAC:R-HSA-9754678","false","1.9831675248847824e-15","14.702640597917734","51","313","19","10777","RPS17,RPS8,RPS21,RPS14,RPS5,RPS6,RPS23,RPS2,RPS4X,RPS16,RPS12,RPS3,RPS15A,RPS11,RPS24,RPS29,RPS13,FAU,RPS7"
"REAC","Cytosolic tRNA aminoacylation","REAC:R-HSA-379716","false","4.224879429453871e-10","9.374185680529681","24","313","11","10777","AARS1,IARS1,TARS1,LARS1,MARS1,YARS1,FARSB,PPA1,GARS1,EPRS1,VARS1"
"REAC","tRNA Aminoacylation","REAC:R-HSA-379724","false","2.1686213087504557e-9","8.663816279188548","42","313","13","10777","FARS2,AARS1,IARS1,WARS2,TARS1,LARS1,MARS1,YARS1,FARSB,PPA1,GARS1,EPRS1,VARS1"
"REAC","SARS-CoV-2-host interactions","REAC:R-HSA-9705683","false","0.000022964721014505085","4.6389388262137015","197","313","20","10777","RPS17,RPS8,RPS21,RPS14,RPS5,RPS6,RPS23,RPS2,RPS4X,RPS16,RPS12,RPS3,RPS15A,RPS11,RPS24,RPS29,RPS13,TLR7,FAU,RPS7"
"REAC","rRNA modification in the nucleus and cytosol","REAC:R-HSA-6790901","false","0.0001329435025955137","3.8763328832731374","59","313","10","10777","RPS14,RPS6,IMP4,FBL,RPS2,NOL6,DIMT1,DKC1,NAT10,RPS7"
"REAC","Response of EIF2AK1 (HRI) to heme deficiency","REAC:R-HSA-9648895","false","0.0008966339575592812","3.047384817442847","15","313","5","10777","ATF4,TRIB3,GRB10,EIF2S3,EIF2S2"
"REAC","Fatty acyl-CoA biosynthesis","REAC:R-HSA-75105","false","0.0014721884689281944","2.8320365882484957","37","313","7","10777","ELOVL6,FASN,SCD,ACACA,ELOVL5,ACSL3,ACSL4"
"REAC","Defects in vitamin and cofactor metabolism","REAC:R-HSA-3296482","false","0.006384887069639568","2.194846779757826","22","313","5","10777","MMAB,ACACA,MCCC2,PCCA,CD320"
"REAC","Nucleotide biosynthesis","REAC:R-HSA-8956320","false","0.009898774083339201","2.0044185874032445","14","313","4","10777","PFAS,PAICS,IMPDH2,CAD"
"REAC","Defective HLCS causes multiple carboxylase deficiency","REAC:R-HSA-3371599","false","0.01362620743993737","1.865625003820636","7","313","3","10777","ACACA,MCCC2,PCCA"
"REAC","Regulation of cholesterol biosynthesis by SREBP (SREBF)","REAC:R-HSA-1655829","false","0.013696884617766802","1.8633782027101387","53","313","7","10777","ELOVL6,INSIG1,FASN,SCD,ACACA,DHCR7,MVK"
"REAC","Activation of gene expression by SREBF (SREBP)","REAC:R-HSA-2426168","false","0.016083698327064033","1.7936140813114858","40","313","6","10777","ELOVL6,FASN,SCD,ACACA,DHCR7,MVK"
"REAC","tRNA modification in the nucleus and cytosol","REAC:R-HSA-6782315","false","0.018053887631092023","1.7434292649530756","41","313","6","10777","CDKAL1,THG1L,PUS7,METTL1,EPRS1,TRMT1"
"REAC","Linoleic acid (LA) metabolism","REAC:R-HSA-2046105","false","0.01946268967560937","1.7107971419424308","8","313","3","10777","FADS1,ELOVL5,FADS2"
"REAC","Defects in biotin (Btn) metabolism","REAC:R-HSA-3323169","false","0.01946268967560937","1.7107971419424308","8","313","3","10777","ACACA,MCCC2,PCCA"
"REAC","Fatty acid metabolism","REAC:R-HSA-8978868","false","0.02499866254979419","1.6020832258392361","173","313","13","10777","GGT5,ELOVL6,MID1IP1,FADS1,FASN,SCD,PPARD,ACACA,ELOVL5,PCCA,ACSL3,FADS2,ACSL4"
"REAC","Metabolism of water-soluble vitamins and cofactors","REAC:R-HSA-196849","false","0.03986185376383961","1.399442508428155","121","313","10","10777","GPHN,SHMT2,MMAB,FASN,ACACA,MCCC2,PCCA,ALDH1L2,CD320,RNLS"
"REAC","Metabolism of vitamins and cofactors","REAC:R-HSA-196854","false","0.04363869303727608","1.360128264848104","186","313","13","10777","GPHN,SHMT2,LRP8,MMAB,FASN,ACACA,MCCC2,PCCA,ALDH1L2,LDLR,RDH11,CD320,RNLS"
"REAC","Biotin transport and metabolism","REAC:R-HSA-196780","false","0.04712818983462337","1.3267192409094049","11","313","3","10777","ACACA,MCCC2,PCCA"
"REAC","Purine ribonucleoside monophosphate biosynthesis","REAC:R-HSA-73817","false","0.04712818983462337","1.3267192409094049","11","313","3","10777","PFAS,PAICS,IMPDH2"
"WP","Cytoplasmic ribosomal proteins","WP:WP477","false","2.698630598833716e-50","49.56885655963309","88","254","50","7899","RPL29,RPL34,RPL10A,RPL3,RPS17,RPS8,RPL13A,RPL14,RPS21,RPL32,RPL10,RPL15,RPS14,RPL27A,RPL12,RPL35,RPS5,RPS6,RPL22,RPS23,RPL7A,RPL5,RPS2,RPL31,RPL4,RPS4X,RPS6KA2,RPL23,RPL26,RPL13,RPS16,RPS12,RPS3,RPL8,RPL18,RPS15A,RPL37A,RPS11,RPS24,RPLP2,RPS29,RPS13,RPL37,RPL6,RPL36,RPLP0,RPL24,RPL35A,FAU,RPS7"
"WP","Omega-9 fatty acid synthesis","WP:WP4724","false","5.260224055738974e-7","6.278995756968181","14","254","8","7899","ELOVL6,FADS1,FASN,SCD,ELOVL5,ACSL3,FADS2,ACSL4"
"WP","Translation factors","WP:WP107","false","0.00005068336544881044","4.295134555049047","50","254","11","7899","EEF1B2,EIF3E,EEF2,EIF4EBP1,EIF2S3,EIF4B,EIF3H,PABPC1,EIF3D,EIF2S2,EEF1A1"
"WP","Cholesterol metabolism with Bloch and Kandutsch-Russell pathways","WP:WP4718","false","0.00018135563237963904","3.74146895194783","47","254","10","7899","FADS1,FASN,SCD,DHCR7,ELOVL5,ACSL3,MVK,FADS2,MSMO1,ACSL4"
"WP","Omega-3 / omega-6 fatty acid synthesis","WP:WP4723","false","0.005129969393530565","2.28988522597209","15","254","5","7899","FADS1,ELOVL5,ACSL3,FADS2,ACSL4"
"WP","nsp1 from SARS-CoV-2 inhibits translation initiation in the host cell","WP:WP5027","false","0.006228837233870326","2.205593017553461","16","254","5","7899","EIF3E,EIF2S3,EIF3H,EIF3D,EIF2S2"
"WP","Linoleic acid metabolism affected by SARS-CoV-2","WP:WP4853","false","0.027452531756029526","1.561417597408035","6","254","3","7899","FADS1,ELOVL5,FADS2"
"WP","Fatty acid biosynthesis","WP:WP357","false","0.027452531756029526","1.561417597408035","22","254","5","7899","FASN,SCD,ACACA,ACSL3,ACSL4"
"WP","mRNA, protein, and metabolite inducation pathway by cyclosporin A","WP:WP3953","false","0.04221165257137745","1.3745676450362792","7","254","3","7899","SLC1A5,ATF4,SLC7A5"
